pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,y5P25Earnings,y5P50Earnings,y5P75Earnings,y5GradsEarn,y5IpedsCount,y10P25Earnings,y10P50Earnings,y10P75Earnings,y10GradsEarn,y10IpedsCount,earningsDebtRatio,matchMethod
00922600,Francis Marion University,SC,Florence,34.189777,-79.652854,11160,21544,8230,1138,20528,16750,0.4679,0.5295,0.874366197,16750,27000,269.91,0000,3,26262,36903,48795,7880,11406,37836,49126,65716,7499,9685,44934,58723,82240,4679,6064,1.37,exact
00343400,Furman University,SC,Greenville,34.924676,-82.440458,52092,52092,13362,810,66264,19500,0.1239,0.2868,0.909379968,19500,23731,237.23,0000,3,28512,41269,54802,6527,16036,46842,63662,89788,7693,13688,59503,83874,134040,5444,9067,1.74,exact
00374900,George Mason University,VA,Fairfax,38.829976,-77.307428,13014,37410,12090,1278,26382,16000,0.2958,0.4074,0.836045664,16000,19750,197.43,0000,3,34323,50602,69356,58171,85427,53833,74602,100095,49812,67172,67023,95129,133884,25906,35554,2.56,exact
00160200,Georgia College & State University,GA,Milledgeville,33.082787,-83.231962,9524,28704,11318,1000,21842,16950,0.187,0.4107,0.893638171,16950,22500,224.93,0000,3,29721,42463,55590,13982,21034,44302,58468,76366,13794,17220,51166,67884,93624,7558,9989,1.89,exact
04142900,Georgia Gwinnett College,GA,Lawrenceville,33.979409,-84.00459,4948,13734,13680,1430,20058,8851,0.5141,0.3538,0.661812779,8851,20467,204.6,0000,3,29837,42253,55033,6951,9230,43364,57691,75413,4749,5713,52194,70479,97376,708,694,2.06,exact
00950700,Georgia Highlands College,GA,Rome,34.169791,-85.207356,3344,9696,8372,1200,12916,6500,0.4154,0.2129,0.490201342,6500,11104,111.0,0000,3,49758,70298,89611,498,509,72322,88322,105332,180,190,,,,,,6.33,exact
00156900,Georgia Institute of Technology,GA,Atlanta,33.77242,-84.394832,12852,33964,12090,800,25742,20250,0.1321,0.2263,0.813718663,20250,22250,222.43,0000,3,53254,74238,90320,40848,60725,76261,99891,127133,37661,49230,94389,127958,174199,23396,29374,3.34,manual
00157200,Georgia Southern University,GA,Statesboro,32.426153,-81.784045,6485,17539,10136,1200,17821,16500,0.3638,0.4906,0.889981147,16500,23250,232.42,0000,3,29348,42267,57398,49777,60892,43328,58028,77339,47134,47609,51614,68695,96262,26807,27282,1.82,exact
00157300,Georgia Southwestern State University,GA,Americus,32.054662,-84.217738,5464,16186,8420,1200,15084,11863,0.3799,0.4512,0.846153846,11863,20100,200.93,0000,3,30234,40841,55293,6113,8549,40701,52878,70684,5743,7326,47365,60846,82430,3333,4410,2.03,exact
00157400,Georgia State University,GA,Atlanta,33.7527,-84.38667,9286,24517,15592,2000,26878,12000,0.4934,0.4923,0.695005314,12000,21500,214.93,0000,3,29079,41866,57329,55398,85993,43761,60157,81851,50239,69978,53636,74111,106918,29308,41113,1.95,exact
02244900,Goodwin University,CT,East Hartford,41.742977,-72.64032,20998,20998,6200,1000,28198,13898,0.7737,0.5028,0.881734141,13898,31096,310.86,0000,3,43485,62345,88217,883,1075,46156,68802,98472,480,570,,,,,12,2.0,exact
00157500,Gordon State College,GA,Barnesville,33.04571,-84.154508,3789,10695,9167,1340,14296,8250,0.4887,0.4544,0.755463918,8250,16450,164.45,0000,3,30786,41761,57619,1559,1940,42822,53558,72491,1069,1249,52184,62021,86717,225,254,2.54,exact
00180000,Grace College and Theological Seminary,IN,Winona Lake,41.22595,-85.814228,27432,27432,9828,1000,38260,17750,0.3045,0.5503,0.916380298,17750,19500,194.94,0000,3,25718,36109,50553,1443,2849,38904,50088,69020,1450,2849,38279,66514,161613,47,808,1.85,exact
00200600,Grambling State University,LA,Grambling,32.523797,-92.713245,7635,16658,10990,1800,20425,24727,0.7598,0.8476,0.968057922,24727,36750,367.38,0000,3,24244,34180,49696,6713,12367,35544,49835,67803,7264,10702,43915,61522,84996,4938,7119,0.93,exact
00357000,Grayson College,TX,Denison,33.70574,-96.633891,2702,5312,6946,1000,10648,6865,0.3239,0.1192,0.354231975,6865,11584,115.8,0000,3,75672,93504,114831,118,83,,,,,,,,,,,8.07,exact
00235300,Gustavus Adolphus College,MN,Saint Peter,44.323626,-93.972196,48789,48789,10430,900,60119,24250,0.2825,0.6245,0.954965358,24250,27000,269.91,0000,3,30272,44672,59145,4304,7345,48106,64219,84395,3765,5736,62538,83644,119619,1474,1843,1.65,exact
00235400,Hamline University,MN,Saint Paul,44.966246,-93.164479,45145,45145,10810,690,56645,15750,0.3884,0.6609,0.923146474,15750,23500,234.92,0000,3,27446,38881,50274,5275,8499,44485,58588,75631,4835,6813,57409,76637,105750,2106,3252,1.65,exact
00371300,Hampden Sydney College,VA,Hampden-Sydney,37.240615,-78.464216,48110,48110,13876,1200,63186,19500,0.1662,0.5368,0.956632653,19500,27000,269.91,0000,3,31406,44768,57890,2589,5225,49821,68308,94682,2667,4536,65131,95830,144994,1706,3038,1.66,exact
00371400,Hampton University,VA,Hampton,37.019944,-76.339161,29312,29312,12986,1100,43398,18500,0.3484,0.5942,0.93495935,18500,26000,259.91,0000,3,28318,41563,59861,9799,15672,43826,61994,84249,10236,13637,55907,79495,108557,7699,9877,1.6,exact
00180100,Hanover College,IN,Hanover,38.715642,-85.460051,39650,39650,12300,1200,53150,19942,0.3019,0.5654,0.936213992,19942,27000,269.91,0000,3,27343,37280,48487,874,1697,41926,55639,75945,1136,1697,,,,,142,1.38,exact
00246600,Harris - Stowe State University,MO,Saint Louis,38.631744,-90.224288,5484,10116,9691,800,15975,10530,0.7589,0.7227,0.763705104,10530,27655,276.46,0000,3,28071,36827,46466,1861,2666,36688,47395,58432,1475,2078,43745,58155,77031,776,1176,1.33,exact
00371500,Hollins University,VA,Roanoke,37.354201,-79.943277,40110,40110,14300,800,55210,25000,0.3593,0.6692,0.952261307,25000,27000,269.91,0000,3,23396,32858,44287,2125,3969,32022,44823,59810,2220,3430,40761,58806,80510,1516,2472,1.22,exact
00726300,Holy Cross College,IN,Notre Dame,41.698996,-86.253822,33250,33250,11650,1100,46000,10500,0.2864,0.4743,0.825657895,10500,23250,232.42,0000,3,26837,35507,46161,308,596,38231,50553,66481,370,596,,,,,79,1.53,exact
00169200,Illinois State University,IL,Normal,40.509403,-88.990058,15319,26843,9850,820,25989,16000,0.3041,0.554,0.915322581,16000,20000,199.93,0000,3,31936,44636,58019,74244,94958,48063,62445,81329,69492,80587,57349,76326,105289,43598,52448,2.23,exact
00180500,Indiana Institute of Technology,IN,Fort Wayne,41.078365,-85.116479,28000,28000,10416,0,38416,13781,0.3871,0.7449,0.933518913,13781,27000,269.91,0000,3,35604,50443,72795,2747,4548,45292,63813,90485,2761,4548,54178,79079,119246,151,1450,1.87,exact
00180700,Indiana State University,IN,Terre Haute,39.469073,-87.407846,9466,20570,11016,1200,21682,14000,0.393,0.558,0.863613572,14000,23457,234.49,0000,3,29657,41780,57106,22099,34398,41335,54855,74983,19955,28449,47105,64221,90874,11729,17344,1.78,exact
00180900,Indiana University - Bloomington,IN,Bloomington,39.16609,-86.526559,11221,37600,11206,930,23357,15712,0.1808,0.303,0.846608657,15712,19500,194.94,0000,3,31226,46102,65820,84477,140041,47989,67483,96847,82196,116296,58445,86560,137365,51307,71697,2.36,exact
00181100,Indiana University - East,IN,Richmond,39.868707,-84.881923,7715,20574,8040,930,16685,12000,0.3589,0.394,0.764364481,12000,18120,181.14,0000,3,32843,45305,64062,6688,7383,41511,55059,77617,5293,5318,44082,59210,85437,2060,2361,2.5,exact
00181400,Indiana University - Kokomo,IN,Kokomo,40.460062,-86.132048,7715,20574,8040,930,16685,11000,0.3651,0.4133,0.728553137,11000,17994,179.88,0000,3,33438,47244,68465,6190,7886,43356,58873,81993,4994,6233,47184,66665,94535,2450,3236,2.63,exact
00181500,Indiana University - Northwest,IN,Gary,41.557324,-87.337249,7715,20574,8040,930,16685,12500,0.4259,0.4157,0.731368187,12500,22500,224.93,0000,3,31613,44813,62749,6730,9590,42918,58004,78898,5802,7885,48590,68825,97730,3141,4522,1.99,exact
00181300,Indiana University - Purdue University Indianapolis,IN,Indianapolis,39.772948,-86.172217,9944,31626,10152,930,21026,13741,0.355,0.4049,0.77959946,13741,20382,203.75,0000,3,33551,47368,65093,49198,70779,45343,61480,83386,41773,57361,52384,73730,104552,23277,33512,2.32,exact
00181600,Indiana University - South Bend,IN,South Bend,41.665324,-86.221991,7715,20574,8958,930,17603,11403,0.4109,0.4346,0.73153527,11403,21447,214.4,0000,3,30282,41535,55247,10237,14328,40154,52649,70522,8768,11944,45387,60629,85521,5056,7154,1.94,exact
00181700,Indiana University Southeast,IN,New Albany,38.345191,-85.819985,7715,20574,10382,930,19027,11500,0.3621,0.3671,0.711620017,11500,19693,196.86,0000,3,31340,43276,58051,11320,15228,42966,56162,73245,9578,12764,49689,67431,89312,5368,7555,2.2,exact
00182200,Indiana Wesleyan University,IN,Marion,40.517937,-85.667503,28184,28184,9206,1196,38586,14063,0.2777,0.5851,0.885756458,14063,24250,242.42,0000,3,41712,61316,83005,9353,18920,50398,72105,97566,9537,18920,63594,87382,118186,637,7638,2.53,fuzzy
00372100,James Madison University,VA,Harrisonburg,38.436311,-78.870484,12330,29230,11348,1082,24760,17076,0.1431,0.3487,0.899397136,17076,20500,204.93,0000,3,30317,45219,63270,57214,85854,51885,70658,94136,57274,71314,61896,88887,130429,34389,44346,2.21,exact
00170000,Judson University,IL,Elgin,42.061754,-88.291336,29870,29870,10790,1270,41930,14000,0.4216,0.6558,0.907308378,14000,24899,248.91,0000,3,30547,42524,59982,1395,2243,44012,59511,76061,1010,1614,,,,,,1.71,exact
00157700,Kennesaw State University,GA,Kennesaw,34.038807,-84.583052,6436,17690,12947,1500,20883,15631,0.3359,0.4235,0.830065812,15631,24000,239.92,0000,3,33013,47441,63338,58665,35619,48081,64127,86924,48574,18658,56904,77660,110988,25826,,1.98,exact
00358100,Lamar University,TX,Beaumont,30.042738,-94.072244,8591,18407,9064,1200,18855,13000,0.4081,0.4272,0.820932317,13000,21119,211.12,0000,3,33438,48822,69809,21716,29134,48512,64036,89836,19355,23759,55280,73507,109390,11328,14198,2.31,exact
00343500,Lander University,SC,Greenwood,34.199892,-82.164736,11700,21300,10570,1200,23470,12306,0.4338,0.625,0.902578797,12306,25608,256.0,0000,3,27172,37527,48919,7014,9580,38980,49523,63810,6505,8030,45227,58355,78403,4041,5143,1.47,exact
00315700,Langston University,OK,Langston,35.943982,-97.260317,6509,13889,10513,780,17802,11000,0.6851,0.654,0.864771151,11000,26000,259.91,0000,3,29664,40009,59602,1451,2451,39095,51608,71607,1517,2451,46459,60259,78843,327,897,1.54,exact
00170700,Lewis University,IL,Romeoville,41.605432,-88.079032,34478,34478,11050,1500,47028,19500,0.3292,0.548,0.910318226,19500,22746,227.38,0000,3,33969,50909,74136,16504,21274,50678,69755,95991,15006,17778,59747,84668,115887,8511,10389,2.24,exact
02053000,Liberty University,VA,Lynchburg,37.350232,-79.18222,21587,21587,11273,1299,34159,15909,0.4172,0.5511,0.86420932,15909,25000,249.92,0000,3,31048,45539,66327,58558,104302,41044,57437,82454,46512,75160,47283,67304,99069,17505,28654,1.82,exact
02074800,Life University,GA,Marietta,33.932781,-84.514729,13596,13596,14400,2400,30396,9500,0.3914,0.57,0.907662083,9500,16801,167.95,0000,3,25737,37268,52939,215,674,,,,,279,,,,,,2.22,exact
00343600,Limestone University,SC,Gaffney,35.057076,-81.649161,26300,26300,9900,2304,38504,17250,0.5184,0.7387,0.94270557,17250,27725,277.16,0000,3,31535,42895,58485,8261,12350,39898,52195,71543,7703,11009,44652,59078,83289,4961,7352,1.55,exact
00247900,Lincoln University,MO,Jefferson City,38.564431,-92.166724,8370,15360,9122,2000,19492,15750,0.5019,0.6479,0.889558233,15750,30375,303.65,0000,3,27363,36695,48543,3430,5107,36739,47371,61483,2910,4257,41526,55627,74058,1557,2631,1.21,exact
00371900,Longwood University,VA,Farmville,37.301137,-78.39575,13910,30350,12076,1350,27336,18760,0.2568,0.5349,0.925256178,18760,25000,249.92,0000,3,28371,40285,52997,12704,17321,43554,55338,69981,12239,14700,49028,62471,85740,7215,9098,1.61,exact
00201000,Louisiana State University & Agricultural & Mechanical College,LA,Baton Rouge,30.414986,-91.178921,11962,28639,12708,1038,25708,13500,0.2387,0.3072,0.79916318,13500,20500,204.93,0000,3,28297,42513,61670,55250,97527,48027,66376,93133,57644,82659,57893,84505,129273,37540,53904,2.07,exact
00806700,Louisiana State University Health Sciences Center in Shreveport,LA,Shreveport,32.480683,-93.761018,,,,,,15719,0.2424,0.5758,,15719,15719,,0000,3,55740,70571,96601,563,608,65011,87430,117579,478,557,72756,105075,138243,390,411,4.49,fuzzy
00201100,Louisiana State University at Alexandria,LA,Alexandria,31.178616,-92.414409,6638,14024,7950,1220,15808,10743,0.4105,0.4374,0.752854265,10743,20500,204.93,0000,3,30224,41573,57449,2846,3812,40604,50621,65488,2007,2540,44398,53700,70278,918,1167,2.03,fuzzy
00201300,Louisiana State University in Shreveport,LA,Shreveport,32.428465,-93.70561,7160,20314,8744,1300,17204,13710,0.3795,0.3718,0.78122449,13710,22250,222.43,0000,3,27470,38826,51699,5972,9669,39253,53138,69567,5623,8397,47302,62139,90276,3823,5755,1.74,fuzzy
00200800,Louisiana Tech University,LA,Ruston,32.528297,-92.649963,10065,16807,8664,1242,19971,14567,0.2328,0.3351,0.804376658,14567,22352,223.45,0000,3,27997,41949,61185,16044,28339,44688,60988,86115,16695,23797,52887,74163,110963,11051,15990,1.88,exact
00171000,Loyola University Chicago,IL,Chicago,42.000765,-87.656872,46060,46060,14780,1200,62040,19875,0.2337,0.548,0.902449889,19875,24194,241.86,0000,3,31840,46917,65698,27697,45452,49564,68358,91170,25246,36054,63804,90851,130978,14076,19848,1.94,exact
00235800,Macalester College,MN,Saint Paul,44.938565,-93.168053,58478,58478,13084,1213,72775,19270,0.1864,0.4433,0.931906615,19270,22500,224.93,0000,3,28563,43397,62020,4741,9076,40487,58991,84484,4224,7207,60339,83294,124955,2395,3422,1.93,exact
00182000,Manchester University,IN,North Manchester,41.010549,-85.762643,34436,34436,10122,1000,45558,16450,0.4295,0.8803,0.95923913,16450,27000,269.91,0000,3,29726,40141,50431,974,2146,42381,54472,73254,1216,2146,,,,,464,1.49,exact
00381500,Marshall University,WV,Huntington,38.422482,-82.428964,8512,19366,10644,1100,20256,17249,0.3781,0.4722,0.831049091,17249,23958,239.5,0000,3,26302,37474,52791,18246,31711,40412,52826,71871,19123,26703,48946,64577,93979,12019,16845,1.56,exact
02140800,Martin University,IN,Indianapolis,39.798144,-86.103953,13200,13200,7810,780,21790,22306,0.8263,0.9014,,22306,41604,415.9,0000,3,26405,34513,44511,139,240,36956,48487,63818,136,240,,,,,,0.83,exact
00372300,Mary Baldwin University,VA,Staunton,38.153884,-79.069273,31110,31110,9730,900,41740,12950,0.5545,0.8318,0.931125828,12950,26965,269.56,0000,3,26119,37903,50918,3322,5559,38430,50403,65060,3349,4894,44051,56926,77392,2139,3315,1.41,exact
00372400,Marymount University,VA,Arlington,38.905562,-77.128785,34540,34540,14400,1000,49940,20000,0.2822,0.4815,0.921259843,20000,25000,249.92,0000,3,35616,50964,67520,6555,9781,52593,70561,91476,5791,8050,61261,86118,116892,3083,4432,2.04,exact
00218000,Massachusetts College of Art and Design,MA,Boston,42.336862,-71.099275,14200,39800,14800,2000,31000,19000,0.2813,0.5647,0.939617084,19000,25581,255.73,0000,3,25283,34447,47221,2006,3371,37074,53078,72884,2116,3371,45171,64880,92483,634,1153,1.35,exact
00218700,Massachusetts College of Liberal Arts,MA,North Adams,42.691361,-73.102817,11306,20251,11913,1200,24419,16000,0.4468,0.6989,0.924840764,16000,23441,234.33,0000,3,25492,34696,46469,2387,3296,37268,51427,67019,2627,3296,45430,64618,85364,886,1055,1.48,exact
00218100,Massachusetts Maritime Academy,MA,Buzzards Bay,41.739072,-70.624084,11687,26807,13352,1500,26539,23099,0.1634,0.5021,0.967605634,23099,26000,259.91,0000,3,56850,79343,104416,1954,2486,80790,104408,133627,2048,2486,97865,127422,162391,581,653,3.05,exact
00201700,McNeese State University,LA,Lake Charles,30.178187,-93.217222,8382,16420,9062,1300,18744,12185,0.3098,0.3806,0.76069869,12185,22534,225.27,0000,3,30556,43899,58380,14595,21840,43666,56686,78384,13544,18658,49944,64157,98365,8488,11938,1.95,exact
01037400,Metropolitan State University,MN,Saint Paul,44.957256,-93.074361,8249,15673,11244,1500,20993,13125,0.453,0.4187,0.769455035,13125,17012,170.06,0000,3,38802,53886,73463,20675,26748,51490,69544,94181,16363,20975,60543,83188,114088,7028,9133,3.17,exact
00136000,Metropolitan State University of Denver,CO,Denver,39.744202,-105.00504,8693,23967,11799,1400,21892,12148,0.3506,0.3912,0.756336476,12148,21500,214.93,0000,3,30872,43246,58559,39507,58845,43065,58836,79005,34110,49349,50560,70758,99451,19327,29750,2.01,exact
00158100,Middle Georgia State University,GA,Macon,32.808092,-83.732058,4060,11407,8410,1275,13745,9500,0.454,0.4307,0.77238806,9500,19564,195.58,0000,3,32059,44049,60839,7606,6604,41830,55920,76644,5886,3989,48439,66855,94537,2756,,2.25,exact
00979700,Midland College,TX,Midland,32.029646,-102.106153,2730,5610,5250,1729,9709,6300,0.2025,0.0215,0.155141311,6300,14875,148.7,0000,3,45171,64578,99879,185,207,58032,77901,114494,147,143,91565,110705,150302,47,37,4.34,exact
00359200,Midwestern State University,TX,Wichita Falls,33.874809,-98.519386,9796,11746,9504,1050,20350,14567,0.3963,0.4698,0.822719449,14567,22067,220.6,0000,3,34303,51733,72691,16084,20262,48701,65645,89729,13926,16702,55646,74334,105693,8636,10438,2.34,exact
00172400,Millikin University,IL,Decatur,39.842612,-88.976298,39592,39592,12210,1000,52802,19500,0.3618,0.655,0.941473259,19500,27000,269.91,0000,3,28879,42134,56768,8281,11054,42355,56671,75486,8004,9733,51319,70014,100313,5522,6849,1.56,exact
00236500,Minneapolis College of Art & Design,MN,Minneapolis,44.956988,-93.274705,41794,41794,8380,3164,53338,18230,0.3724,0.8688,0.948320413,18230,26500,264.91,0000,3,23265,31107,42519,1216,2169,33588,47492,65474,1115,1737,40723,61407,92075,555,889,1.17,exact
00236700,Minnesota State University Moorhead,MN,Moorhead,46.867153,-96.759532,8980,16612,9656,1000,19636,15000,0.2984,0.5493,0.919609665,15000,20500,204.93,0000,3,29286,39957,52775,14424,19185,43615,55911,71678,12684,15742,53419,68725,91917,6382,8145,1.95,exact
00236000,"Minnesota State University, Mankato",MN,Mankato,44.146712,-93.99945,8566,16984,10078,1042,19686,14995,0.2455,0.5097,0.910270671,14995,21500,214.93,0000,3,31639,44942,61124,27254,36372,48411,62810,82617,23608,28904,58483,77664,105844,11279,13778,2.09,exact
00248800,Missouri Southern State University,MO,Joplin,37.095155,-94.461689,6964,13928,7209,902,15075,11500,0.4343,0.4464,0.752790545,11500,19168,191.62,0000,3,29192,39859,53752,9957,14724,38683,51227,68473,8077,11804,44126,59127,83891,4095,6593,2.08,exact
00250300,Missouri State University,MO,Springfield,37.199258,-93.281281,7938,16608,9284,1314,18536,16250,0.2508,0.4102,0.858695652,16250,22412,224.05,0000,3,26619,36689,49165,33679,56375,40401,53119,70312,31006,45267,48325,65767,94671,16336,25983,1.64,manual
00251700,Missouri University of Science and Technology,MO,Rolla,37.953426,-91.775583,10165,28116,10722,690,21577,18500,0.2279,0.4527,0.894556365,18500,23750,237.42,0000,3,55047,72043,86196,13582,19882,72039,91699,111996,11664,15644,87454,114424,147967,5589,7965,3.03,exact
00249000,Missouri Western State University,MO,Saint Joseph,39.7575,-94.785643,8875,15300,10030,1000,19905,11000,0.3268,0.3713,0.763700352,11000,21500,214.93,0000,3,29528,40574,54656,8866,12750,40647,52955,70620,7693,10527,46953,62720,87391,3815,5926,1.89,exact
00139300,Mitchell College,CT,New London,41.328013,-72.09523,35072,35072,13906,1200,50178,13500,0.4443,0.6058,0.94295302,13500,25500,254.92,0000,3,21856,29179,37656,302,1211,35495,48158,66205,238,867,,,,,,1.14,exact
00172500,Monmouth College,IL,Monmouth,40.914824,-90.63731,41330,41330,9630,,50960,21500,0.3561,0.71,0.929549902,21500,27000,269.91,0000,3,28387,38856,50966,3285,5390,41521,55179,73274,3310,4682,52841,68882,96395,1866,2788,1.44,exact
